image,label,fos_0,fos_1,fos_2,fos_3
SOB_M_DC-14-2773-40-014,1,162.21565162907268,3496.1793115977025,0.0,-2.0
SOB_M_DC-14-2773-40-015,1,161.79483709273185,3417.2349605527484,0.0,-2.0
SOB_M_DC-14-2773-40-016,1,152.66677631578946,1693.020853240204,0.0,-2.0
SOB_M_DC-14-2773-40-017,1,178.76228696741853,2389.558234903037,0.0,-2.0
SOB_M_DC-14-2773-40-018,1,184.8500187969925,1976.7674231701064,0.0,-2.0
SOB_M_DC-14-2773-40-019,1,168.05491228070176,2269.95523312966,0.0,-2.0
SOB_M_DC-14-2773-40-020,1,174.705664160401,1878.7981605877656,0.0,-2.0
SOB_M_DC-14-2773-40-021,1,176.04659147869674,1847.4684778977776,0.0,-2.0
SOB_M_DC-14-2773-40-022,1,173.03638471177945,1723.9838118520504,0.0,-2.0
SOB_M_DC-14-2773-40-023,1,172.09321115288222,1658.975914451279,0.0,-2.0
SOB_M_DC-14-2773-40-024,1,182.46807957393483,1028.6020755224513,0.0,-2.0
SOB_M_DC-14-2773-40-025,1,178.9065037593985,1108.0885941165557,0.0,-2.0
SOB_M_DC-14-2773-40-026,1,190.8360808270677,643.365502254226,0.0,-2.0
SOB_M_DC-14-2773-40-027,1,164.33270676691728,930.687481410013,0.0,-2.0
SOB_M_DC-14-2773-40-028,1,172.05423245614034,1350.128507799835,0.0,-2.0
SOB_M_DC-14-2773-40-029,1,183.4339880952381,1727.5256891314496,0.0,-2.0
SOB_M_DC-14-2773-40-030,1,183.40576754385964,1843.452797850428,0.0,-2.0
SOB_M_DC-14-2980-40-001,1,167.7733834586466,1704.9425900982574,0.0,-2.0
SOB_M_DC-14-2980-40-002,1,168.8606203007519,1768.4274139813433,0.0,-2.0
SOB_M_DC-14-2980-40-003,1,169.6929887218045,1823.57636903222,0.0,-2.0
SOB_M_DC-14-2980-40-004,1,162.4053007518797,1815.195330608868,0.0,-2.0
SOB_M_DC-14-2980-40-005,1,154.7510902255639,1697.7532192305468,0.0,-2.0
SOB_M_DC-14-2980-40-006,1,161.4675971177945,1935.032814974378,0.0,-2.0
SOB_M_DC-14-2980-40-007,1,176.94886904761904,2085.0951064972896,0.0,-2.0
SOB_M_DC-14-2980-40-008,1,170.5875,2169.0450644586,0.0,-2.0
SOB_M_DC-14-2980-40-009,1,175.67467731829575,1973.0009176278725,0.0,-2.0
SOB_M_DC-14-2980-40-010,1,174.70257832080202,1865.5420981758728,0.0,-2.0
SOB_M_DC-14-2980-40-011,1,184.9515037593985,1708.5867842782957,0.0,-2.0
SOB_M_DC-14-2980-40-012,1,179.47518170426065,1760.3583402168574,0.0,-2.0
SOB_M_DC-14-2980-40-013,1,180.44625313283208,1577.153659306784,0.0,-2.0
SOB_M_DC-14-2980-40-014,1,172.32415726817044,1953.953521891596,0.0,-2.0
SOB_M_DC-14-2980-40-015,1,169.38874373433583,1736.6782397585694,0.0,-2.0
SOB_M_DC-14-2980-40-016,1,151.86366541353382,1436.5552293098017,0.0,-2.0
SOB_M_DC-14-2980-40-017,1,180.37114974937344,2086.380721639494,0.0,-2.0
SOB_M_DC-14-2980-40-018,1,168.50147869674186,1952.9504851982613,,
SOB_M_DC-14-2980-40-019,1,165.7072117794486,2171.336676848187,,
SOB_M_DC-14-2980-40-020,1,167.7279448621554,2234.44741072588,0.0,-2.0
SOB_M_DC-14-2985-40-001,1,204.99243107769425,481.6312921410397,0.0,-2.0
SOB_M_DC-14-2985-40-002,1,203.2121616541353,133.59845356557906,0.0,-2.0
SOB_M_DC-14-2985-40-003,1,140.35461152882206,4025.356282641125,0.0,-2.0
SOB_M_DC-14-2985-40-004,1,154.7860463659148,2706.041538805259,0.0,-2.0
SOB_M_DC-14-2985-40-005,1,199.1629448621554,1763.3986122811723,0.0,-2.0
SOB_M_DC-14-2985-40-006,1,154.1484962406015,2339.1327762343744,0.0,-2.0
SOB_M_DC-14-2985-40-007,1,194.6272399749373,1924.7700533582447,0.0,-2.0
SOB_M_DC-14-2985-40-008,1,135.9684680451128,3282.374806905417,0.0,-2.0
SOB_M_DC-14-2985-40-009,1,162.053436716792,3038.641376135811,,
SOB_M_DC-14-2985-40-010,1,177.79836466165415,2181.073792474519,0.0,-2.0
SOB_M_DC-14-2985-40-011,1,165.97510651629074,2309.828367577692,0.0,-2.0
SOB_M_DC-14-2985-40-012,1,178.59158521303257,2282.3467358368725,0.0,-2.0
SOB_M_DC-14-2985-40-013,1,146.88667293233084,2304.800055937295,0.0,-2.0
SOB_M_DC-14-2985-40-014,1,167.96323934837093,2814.1838703482754,,
SOB_M_DC-14-2985-40-015,1,162.72495614035088,2447.75944119784,0.0,-2.0
SOB_M_DC-14-2985-40-016,1,164.9296240601504,2397.0617537994244,0.0,-2.0
SOB_M_DC-14-2985-40-017,1,148.62986215538848,2273.303876210863,0.0,-2.0
SOB_M_DC-14-2985-40-018,1,170.4640350877193,2487.096458066109,0.0,-2.0
SOB_M_DC-14-2985-40-019,1,170.7292700501253,2507.1207079264823,0.0,-2.0
SOB_M_DC-14-2985-40-020,1,140.69194235588972,2179.4351917797662,0.0,-2.0
SOB_M_DC-14-3909-40-001,1,180.1247337092732,995.9175713286096,0.0,-2.0
SOB_M_DC-14-3909-40-002,1,189.22372180451129,756.1047001113626,0.0,-2.0
SOB_M_DC-14-3909-40-003,1,203.8210839598997,994.4805562421049,0.0,-2.0
SOB_M_DC-14-3909-40-004,1,194.1152662907268,967.8285357560566,0.0,-2.0
SOB_M_DC-14-3909-40-005,1,203.65528822055137,938.4014442489852,0.0,-2.0
SOB_M_DC-14-3909-40-006,1,194.58761591478697,861.8317949038869,,
SOB_M_DC-14-3909-40-007,1,191.39195488721805,859.9140480558111,,
SOB_M_DC-14-3909-40-008,1,190.3563439849624,1024.6572876611076,0.0,-2.0
SOB_M_DC-14-3909-40-009,1,189.796328320802,1052.9029546294366,0.0,-2.0
SOB_M_DC-14-3909-40-010,1,198.28815789473688,897.9256460103011,0.0,-2.0
SOB_M_DC-14-3909-40-011,1,201.64820175438595,835.7932504063651,0.0,-2.0
SOB_M_DC-14-3909-40-012,1,196.83483709273185,1002.4638670007264,0.0,-2.0
SOB_M_DC-14-3909-40-013,1,193.30572055137844,1045.066331935572,0.0,-2.0
SOB_M_DC-14-3909-40-014,1,191.8914348370928,903.095674724876,0.0,-2.0
SOB_M_DC-14-3909-40-015,1,197.2288314536341,763.0681683305313,0.0,-2.0
SOB_M_DC-14-3909-40-016,1,203.4294611528822,977.838008594791,,
SOB_M_DC-14-3909-40-017,1,197.99222117794488,856.438101173506,0.0,-2.0
SOB_M_DC-14-3909-40-018,1,195.02978383458645,841.25460964179,0.0,-2.0
SOB_M_DC-14-3909-40-019,1,188.2402631578948,800.0779439968429,,
SOB_M_DC-14-3909-40-020,1,195.5805200501253,841.3524344336186,,
SOB_M_DC-14-3909-40-021,1,205.3263596491228,588.6373913236944,0.0,-2.0
SOB_M_DC-14-3909-40-022,1,197.08996240601505,726.3566184185388,0.0,-2.0
SOB_M_DC-14-3909-40-023,1,188.48994047619047,600.1193442910909,0.0,-2.0
SOB_M_DC-14-3909-40-024,1,203.54752506265663,825.3969056381159,0.0,-2.0
SOB_M_DC-14-3909-40-025,1,210.4195676691729,454.4933328691011,0.0,-2.0
SOB_M_DC-14-3909-40-026,1,198.30950501253133,659.2410818708642,0.0,-2.0
SOB_M_DC-14-4364-40-001,1,153.98722744360902,5408.159921462698,0.0,-2.0
SOB_M_DC-14-4372-40-001,1,179.7858145363409,994.9880533265034,,
SOB_M_DC-14-4372-40-002,1,181.40739974937344,944.2370374534872,,
SOB_M_DC-14-4372-40-003,1,175.85429197994986,1074.9745089898138,0.0,-2.0
SOB_M_DC-14-4372-40-004,1,172.01774122807018,1186.7955665034283,0.0,-2.0
SOB_M_DC-14-4372-40-005,1,178.2065350877193,1380.4874903777209,0.0,-2.0
SOB_M_DC-14-4372-40-006,1,177.39517543859648,1401.187272462823,0.0,-2.0
SOB_M_DC-14-4372-40-007,1,168.95516290726815,1403.9555545363992,0.0,-2.0
SOB_M_DC-14-4372-40-008,1,171.10059523809525,1590.1986617911691,0.0,-2.0
SOB_M_DC-14-4372-40-009,1,171.84467418546365,1602.8543340478377,0.0,-2.0
SOB_M_DC-14-4372-40-010,1,172.41011904761905,1447.2903799686485,0.0,-2.0
SOB_M_DC-14-4372-40-011,1,170.15710213032582,1462.6243700726588,0.0,-2.0
SOB_M_DC-14-4372-40-012,1,176.17155701754385,1535.6447866878275,0.0,-2.0
SOB_M_DC-14-4372-40-013,1,189.87241541353384,925.4332346833554,0.0,-2.0
SOB_M_DC-14-4372-40-014,1,184.95364974937343,933.6544362580375,0.0,-2.0
SOB_M_DC-14-4372-40-015,1,170.31979010025063,1716.2921783028305,0.0,-2.0
SOB_M_DC-14-4372-40-016,1,170.44335839598995,1711.6928715605488,0.0,-2.0
SOB_M_DC-14-4372-40-017,1,179.95255325814537,1733.6024201276118,0.0,-2.0
SOB_M_DC-14-4372-40-018,1,179.2163314536341,1913.8373582589245,0.0,-2.0
SOB_M_DC-14-4372-40-019,1,176.73463972431077,1616.261367695398,0.0,-2.0
SOB_M_DC-14-4372-40-020,1,180.40444235588973,1883.9325753502203,0.0,-2.0
SOB_M_DC-14-4372-40-021,1,181.47194235588967,1738.7018120677465,0.0,-2.0
SOB_M_DC-14-5287-40-001,1,185.75990288220552,1223.405638963724,0.0,-2.0
SOB_M_DC-14-5287-40-002,1,183.22574561403508,1253.9391545440103,0.0,-2.0
SOB_M_DC-14-5287-40-003,1,176.34704887218044,1271.1579697938412,0.0,-2.0
SOB_M_DC-14-5287-40-004,1,178.63082706766917,1066.4677761021835,0.0,-2.0
SOB_M_DC-14-5287-40-005,1,186.1196710526316,975.4712496061052,0.0,-2.0
SOB_M_DC-14-5287-40-006,1,179.74782268170426,977.1470934402008,0.0,-2.0
SOB_M_DC-14-5287-40-007,1,182.7298120300752,903.5351350038616,0.0,-2.0
SOB_M_DC-14-5287-40-008,1,175.60061403508772,803.3955608249948,0.0,-2.0
SOB_M_DC-14-5287-40-009,1,167.1905231829574,1093.7457323946346,0.0,-2.0
SOB_M_DC-14-5287-40-010,1,165.97191729323308,1357.6015616709624,0.0,-2.0
SOB_M_DC-14-5287-40-011,1,161.60446428571427,1339.659090337136,0.0,-2.0
SOB_M_DC-14-5287-40-012,1,157.77163533834587,1184.825166207157,0.0,-2.0
SOB_M_DC-14-5287-40-013,1,158.83395989974937,1542.316806219408,0.0,-2.0
SOB_M_DC-14-5287-40-014,1,158.01615288220552,1601.8668754090038,0.0,-2.0
SOB_M_DC-14-5287-40-015,1,165.62913847117795,1737.1966903702696,0.0,-2.0
SOB_M_DC-14-5287-40-016,1,173.7249843358396,1864.554804679823,0.0,-2.0
SOB_M_DC-14-5287-40-017,1,174.0705043859649,1891.47712157266,0.0,-2.0
SOB_M_DC-14-5287-40-018,1,172.96496240601505,1887.498052664555,0.0,-2.0
SOB_M_DC-14-5287-40-019,1,168.49285087719298,1906.126156231351,0.0,-2.0
SOB_M_DC-14-5287-40-020,1,174.49153195488722,1992.0315572320249,0.0,-2.0
SOB_M_DC-14-5287-40-021,1,174.0197932330827,1999.9508652991733,,
SOB_M_DC-14-5287-40-022,1,177.51387844611529,2010.733849552592,0.0,-2.0
SOB_M_DC-14-5287-40-023,1,163.51144423558898,1794.2813446149792,0.0,-2.0
SOB_M_DC-14-5694-40-001,1,153.3388909774436,1894.85585678542,0.0,-2.0
SOB_M_DC-14-5694-40-002,1,136.06443609022557,1621.559489614359,0.0,-2.0
SOB_M_DC-14-5694-40-003,1,171.33921365914787,2578.798016741912,0.0,-2.0
SOB_M_DC-14-5694-40-004,1,180.37337719298245,2458.685021024257,0.0,-2.0
SOB_M_DC-14-5694-40-005,1,173.92686403508773,2283.464355051422,0.0,-2.0
SOB_M_DC-14-5694-40-006,1,151.5256986215539,1796.6241927674748,0.0,-2.0
SOB_M_DC-14-5694-40-007,1,177.5872619047619,2336.0547133007785,0.0,-2.0
SOB_M_DC-14-5694-40-008,1,153.2549874686717,1893.766774179143,0.0,-2.0
SOB_M_DC-14-5694-40-009,1,155.68024436090226,1771.2733536538676,0.0,-2.0
SOB_M_DC-14-5694-40-010,1,162.0254041353383,1598.53840294498,0.0,-2.0
SOB_M_DC-14-5694-40-011,1,161.14231516290727,1573.6319751039912,0.0,-2.0
SOB_M_DC-14-5694-40-012,1,164.2330200501253,1572.488255389933,0.0,-2.0
SOB_M_DC-14-5694-40-013,1,167.75463972431078,1537.0975989695376,0.0,-2.0
SOB_M_DC-14-5694-40-014,1,163.01342105263157,1561.5157627868998,0.0,-2.0
SOB_M_DC-14-5694-40-015,1,165.84615914786968,1443.574872802307,0.0,-2.0
SOB_M_DC-14-5694-40-016,1,161.7538909774436,1697.3101003153492,0.0,-2.0
SOB_M_DC-14-5694-40-017,1,154.82448621553883,1693.2705430021551,0.0,-2.0
SOB_M_DC-14-5694-40-018,1,161.42976817042606,1723.356976690613,0.0,-2.0
SOB_M_DC-14-5694-40-019,1,167.7001284461153,1686.6350648564776,0.0,-2.0
SOB_M_DC-14-5694-40-020,1,166.88727756892231,1727.1843391079342,0.0,-2.0
SOB_M_DC-14-5694-40-021,1,172.60607456140352,1327.2287679162655,0.0,-2.0
SOB_M_DC-14-5694-40-022,1,179.38546679197995,1330.4252108843152,0.0,-2.0
SOB_M_DC-14-5695-40-001,1,165.82090852130327,1289.4726448451863,0.0,-2.0
SOB_M_DC-14-5695-40-002,1,167.66536967418546,1288.6483679212026,0.0,-2.0
SOB_M_DC-14-5695-40-003,1,173.6163596491228,1133.5959242772396,0.0,-2.0
SOB_M_DC-14-5695-40-004,1,163.410664160401,1278.9463235711448,0.0,-2.0
SOB_M_DC-14-5695-40-005,1,160.43029448621553,1303.78681590471,0.0,-2.0
SOB_M_DC-14-5695-40-006,1,166.93992481203009,1383.2522162533514,0.0,-2.0
SOB_M_DC-14-5695-40-007,1,170.27251879699247,1375.2179439003214,0.0,-2.0
SOB_M_DC-14-5695-40-008,1,170.00198621553884,1289.4485667094489,0.0,-2.0
SOB_M_DC-14-5695-40-009,1,165.30335839599,1438.167603580061,0.0,-2.0
SOB_M_DC-14-5695-40-010,1,177.28963345864662,1783.913403471014,0.0,-2.0
SOB_M_DC-14-5695-40-011,1,185.58989974937344,1706.5320644813744,0.0,-2.0
SOB_M_DC-14-5695-40-012,1,189.1065977443609,1565.314954475352,0.0,-2.0
SOB_M_DC-14-5695-40-013,1,182.2877036340852,1714.4782912413125,0.0,-2.0
SOB_M_DC-14-5695-40-014,1,183.73370927318297,1631.4523050388957,0.0,-2.0
SOB_M_DC-14-5695-40-015,1,180.9595144110276,1713.9371158322124,0.0,-2.0
SOB_M_DC-14-5695-40-016,1,181.4740664160401,1725.1512014797058,,
SOB_M_DC-14-5695-40-017,1,178.27649749373433,1854.6303241659807,0.0,-2.0
SOB_M_DC-14-5695-40-018,1,178.02536654135338,1848.6284856884265,0.0,-2.0
SOB_M_DC-14-5695-40-019,1,182.09497807017544,1716.3827897468354,0.0,-2.0
SOB_M_DC-14-5695-40-020,1,181.95834586466165,1669.0958237441864,0.0,-2.0
SOB_M_DC-14-5695-40-021,1,182.2681610275689,1640.5628170015648,0.0,-2.0
SOB_M_DC-14-5695-40-022,1,183.2826378446116,1587.323484780847,,
SOB_M_DC-14-5695-40-023,1,176.74952380952382,1465.4338436350374,0.0,-2.0
SOB_M_DC-14-6241-40-002,1,154.63781328320803,1143.4962610308569,0.0,-2.0
SOB_M_DC-14-6241-40-004,1,149.09159147869673,779.7470839961215,0.0,-2.0
SOB_M_DC-14-6241-40-006,1,152.48057957393485,1205.9217113934942,,
SOB_M_DC-14-6241-40-008,1,150.1653759398496,1400.140927674213,0.0,-2.0
SOB_M_DC-14-6241-40-010,1,154.78396616541357,2724.403749782105,0.0,-2.0
SOB_M_DC-14-6241-40-012,1,152.2875971177945,840.7331011319797,0.0,-2.0
SOB_M_DC-14-6241-40-014,1,143.49145989974937,929.5432507272604,,
SOB_M_DC-14-6241-40-015,1,148.18029135338347,1344.345696917548,0.0,-2.0
SOB_M_DC-14-6241-40-017,1,156.10207706766917,2136.633182318176,0.0,-2.0
SOB_M_DC-14-6241-40-019,1,140.506328320802,1924.0695234017576,0.0,-2.0
SOB_M_DC-14-6241-40-020,1,131.82069862155387,2297.5834044931626,,
SOB_M_DC-14-6241-40-022,1,151.03423245614036,1353.4250168824142,0.0,-2.0
SOB_M_DC-14-6241-40-024,1,145.1051723057644,705.590833267509,0.0,-2.0
SOB_M_DC-14-6241-40-026,1,151.49238408521305,1255.9024388700698,0.0,-2.0
SOB_M_DC-14-6241-40-028,1,138.07779135338345,1372.8713540711983,0.0,-2.0
SOB_M_DC-14-6241-40-030,1,147.3137687969925,1432.322190261837,0.0,-2.0
SOB_M_DC-14-6241-40-032,1,146.1408364661654,1575.425597251263,,
SOB_M_DC-14-6241-40-034,1,150.1828164160401,634.7356194093375,0.0,-2.0
SOB_M_DC-14-6241-40-036,1,144.27222117794486,743.8363422230346,,
SOB_M_DC-14-6241-40-038,1,143.0613471177945,714.422881572313,0.0,-2.0
SOB_M_DC-14-6241-40-039,1,151.84169172932332,546.7853930577444,0.0,-2.0
SOB_M_DC-14-6241-40-040,1,151.78215538847118,868.2112916358703,0.0,-2.0
SOB_M_DC-14-6241-40-043,1,145.41606829573934,1536.4953823794274,0.0,-2.0
SOB_M_DC-14-6241-40-044,1,140.33516917293232,1397.58864018808,0.0,-2.0
SOB_M_DC-14-6241-40-045,1,141.92916353383458,1579.3296675150334,0.0,-2.0
SOB_M_DC-14-6241-40-048,1,151.1866290726817,1301.8415854972598,0.0,-2.0
SOB_M_DC-14-6241-40-049,1,151.6310620300752,672.0837114687125,0.0,-2.0
SOB_M_DC-14-6241-40-051,1,139.04054197994986,970.5094290164368,0.0,-2.0
SOB_M_DC-14-6241-40-053,1,132.77308897243108,1360.220898645092,,
SOB_M_DC-14-6241-40-054,1,152.4553822055138,1945.599901210625,0.0,-2.0
SOB_M_DC-14-6241-40-055,1,147.11743107769425,1728.261025250745,0.0,-2.0
SOB_M_DC-14-6241-40-056,1,148.02232142857142,857.3219299269726,0.0,-2.0
SOB_M_DC-14-8168-40-001,1,175.65973684210527,1797.603303633997,,
SOB_M_DC-14-8168-40-002,1,175.82620927318297,1703.99643520628,,
SOB_M_DC-14-8168-40-003,1,175.42315476190475,1339.6311836125356,0.0,-2.0
SOB_M_DC-14-8168-40-004,1,179.89037280701754,1147.7031664289518,0.0,-2.0
SOB_M_DC-14-8168-40-005,1,175.80253446115287,1231.6807870671355,0.0,-2.0
SOB_M_DC-14-8168-40-006,1,174.20348997493736,1083.6741510460824,,
SOB_M_DC-14-8168-40-007,1,175.87062030075188,1483.354977534295,0.0,-2.0
SOB_M_DC-14-8168-40-008,1,171.65442042606517,1864.384629069502,0.0,-2.0
SOB_M_DC-14-8168-40-009,1,151.88918233082703,2483.519712855024,0.0,-2.0
SOB_M_DC-14-8168-40-010,1,151.08102130325815,3296.54668634461,0.0,-2.0
SOB_M_DC-14-9461-40-001,1,156.78633458646615,4137.802047676731,0.0,-2.0
SOB_M_DC-14-9461-40-002,1,155.46772556390977,3171.864450743045,0.0,-2.0
SOB_M_DC-14-9461-40-003,1,147.332578320802,4399.20781229766,0.0,-2.0
SOB_M_DC-14-9461-40-004,1,166.3504730576441,3720.747421675527,0.0,-2.0
SOB_M_DC-14-9461-40-005,1,154.86689536340853,4502.83448467592,,
SOB_M_DC-14-9461-40-006,1,130.14250313283208,3540.4406290255315,0.0,-2.0
SOB_M_DC-14-9461-40-007,1,111.93432330827068,3226.996486679939,0.0,-2.0
SOB_M_DC-14-9461-40-008,1,140.75470551378447,3860.485109119997,0.0,-2.0
SOB_M_DC-14-9461-40-009,1,141.2724060150376,3862.830778507027,,
SOB_M_DC-14-9461-40-010,1,139.93259711779447,3512.551388978904,0.0,-2.0
SOB_M_DC-14-9461-40-011,1,144.56046365914787,3101.348476783437,0.0,-2.0
SOB_M_DC-14-9461-40-012,1,149.54916979949874,3377.8886123119405,0.0,-2.0
SOB_M_DC-14-9461-40-013,1,156.69966478696742,3107.6117908564192,0.0,-2.0
SOB_M_DC-14-9461-40-014,1,115.82922305764411,2665.972740110232,0.0,-2.0
SOB_M_DC-14-9461-40-015,1,123.482929197995,2612.6059079115657,,
SOB_M_DC-14-9461-40-016,1,131.43464912280703,2630.4853699603364,0.0,-2.0
SOB_M_DC-14-9461-40-017,1,146.14397556390978,2984.0808438615336,0.0,-2.0
SOB_M_DC-14-9461-40-018,1,143.78749373433584,2330.5722689490262,0.0,-2.0
SOB_M_DC-14-9461-40-019,1,157.63763471177944,2700.0932464566745,0.0,-2.0
SOB_M_DC-14-9461-40-020,1,158.52695175438598,2823.645570395285,0.0,-2.0
SOB_M_DC-14-9461-40-021,1,164.52377192982456,2602.5648369239107,0.0,-2.0
SOB_M_DC-14-9461-40-022,1,169.8986372180451,2485.509032651717,0.0,-2.0
SOB_M_DC-14-9461-40-023,1,150.11049812030075,2591.948127582073,0.0,-2.0
SOB_M_DC-14-9461-40-024,1,152.19993107769423,2501.8060414877264,0.0,-2.0
SOB_M_DC-14-9461-40-025,1,118.90119987468672,3065.4767193591565,0.0,-2.0
SOB_M_DC-14-9461-40-026,1,167.82103383458647,3668.2431155597055,0.0,-2.0
SOB_M_LC-14-12204-40-001,1,202.55227443609024,357.80437862041344,0.0,-2.0
SOB_M_LC-14-12204-40-002,1,207.2861246867168,339.2890426172634,0.0,-2.0
SOB_M_LC-14-12204-40-003,1,206.7919454887218,358.971198622771,0.0,-2.0
SOB_M_LC-14-12204-40-004,1,208.9431860902256,332.7708907921259,,
SOB_M_LC-14-12204-40-005,1,215.60160401002503,324.759911881546,0.0,-2.0
SOB_M_LC-14-12204-40-006,1,209.7164223057644,344.78243950037034,0.0,-2.0
SOB_M_LC-14-12204-40-007,1,205.7339880952381,373.17931101666375,0.0,-2.0
SOB_M_LC-14-12204-40-008,1,208.64282894736843,394.2109318427604,0.0,-2.0
SOB_M_LC-14-12204-40-009,1,204.720664160401,480.7945739781784,0.0,-2.0
SOB_M_LC-14-12204-40-010,1,203.3423245614035,548.2500923486127,0.0,-2.0
SOB_M_LC-14-12204-40-011,1,206.71714285714285,614.8304358101768,0.0,-2.0
SOB_M_LC-14-12204-40-012,1,207.24496240601505,549.0879135570364,0.0,-2.0
SOB_M_LC-14-12204-40-013,1,206.33140977443608,591.4963435232775,0.0,-2.0
SOB_M_LC-14-12204-40-014,1,206.84989348370928,540.6257795107798,0.0,-2.0
SOB_M_LC-14-12204-40-015,1,207.13753446115288,579.9524407943933,0.0,-2.0
SOB_M_LC-14-12204-40-016,1,213.0687406015037,426.1146565261664,0.0,-2.0
SOB_M_LC-14-12204-40-017,1,213.53056390977443,389.7843642172079,0.0,-2.0
SOB_M_LC-14-12204-40-018,1,211.61002192982457,411.9868057046682,0.0,-2.0
SOB_M_LC-14-12204-40-034,1,213.0687406015037,426.1146565261664,0.0,-2.0
SOB_M_LC-14-12204-40-035,1,213.53056390977443,389.7843642172079,0.0,-2.0
SOB_M_LC-14-13412-40-001,1,177.16990914786967,560.7921960940872,0.0,-2.0
SOB_M_LC-14-13412-40-002,1,180.35644423558887,576.7910276106894,0.0,-2.0
SOB_M_LC-14-13412-40-003,1,179.0459649122807,529.1644947211386,0.0,-2.0
SOB_M_LC-14-13412-40-004,1,170.5793828320802,464.66392414442095,0.0,-2.0
SOB_M_LC-14-13412-40-005,1,172.4664536340852,518.6168477309245,0.0,-2.0
SOB_M_LC-14-13412-40-006,1,185.97973684210527,423.1260483957737,0.0,-2.0
SOB_M_LC-14-13412-40-007,1,183.9830231829574,458.9529752695187,0.0,-2.0
SOB_M_LC-14-13412-40-008,1,183.89252819548872,498.0846565716702,0.0,-2.0
SOB_M_LC-14-13412-40-009,1,174.4254918546366,462.715375117853,0.0,-2.0
SOB_M_LC-14-13412-40-010,1,169.9256986215539,522.7424845067931,0.0,-2.0
SOB_M_LC-14-13412-40-011,1,176.34637218045114,567.4387285177185,0.0,-2.0
SOB_M_LC-14-13412-40-012,1,181.29825187969925,500.5602276349279,,
SOB_M_LC-14-13412-40-013,1,179.23129385964913,444.0654057593762,0.0,-2.0
SOB_M_LC-14-13412-40-014,1,178.3175626566416,596.8175320730543,0.0,-2.0
SOB_M_LC-14-13412-40-015,1,181.5490664160401,632.0472213526353,,
SOB_M_LC-14-13412-40-016,1,185.04626879699248,454.5062746592868,0.0,-2.0
SOB_M_LC-14-13412-40-017,1,182.34211152882204,441.7378461590473,0.0,-2.0
SOB_M_LC-14-13412-40-018,1,177.65735275689224,494.9389113043319,0.0,-2.0
SOB_M_LC-14-13412-40-019,1,187.27882205513785,591.6697585442303,0.0,-2.0
SOB_M_LC-14-13412-40-020,1,188.3279605263158,400.24241513963904,0.0,-2.0
SOB_M_LC-14-13412-40-021,1,185.30032268170427,543.0985986948322,0.0,-2.0
SOB_M_LC-14-13412-40-022,1,165.6096992481203,294.6052896837568,0.0,-2.0
SOB_M_LC-14-13412-40-023,1,176.46252506265665,317.7749487075289,0.0,-2.0
SOB_M_LC-14-13412-40-024,1,201.1546835839599,81.38430403616144,0.0,-2.0
SOB_M_LC-14-13412-40-025,1,169.01596804511277,340.161208542493,0.0,-2.0
SOB_M_LC-14-13412-40-026,1,183.72237781954888,376.68176042933726,0.0,-2.0
SOB_M_LC-14-13412-40-027,1,176.3164097744361,502.526411269048,,
SOB_M_LC-14-13412-40-028,1,180.50269423558896,518.5162271534003,0.0,-2.0
SOB_M_LC-14-13412-40-029,1,192.528593358396,347.4081297798057,0.0,-2.0
SOB_M_LC-14-13412-40-030,1,198.0222775689223,275.231894158603,0.0,-2.0
SOB_M_LC-14-13412-40-031,1,181.62446115288225,479.04259222858286,0.0,-2.0
SOB_M_LC-14-13412-40-032,1,172.28994987468673,382.22231227921856,0.0,-2.0
SOB_M_LC-14-15570-40-001,1,189.25005639097745,737.4104851531752,0.0,-2.0
SOB_M_LC-14-15570-40-002,1,186.6052662907268,848.0451511634562,0.0,-2.0
SOB_M_LC-14-15570-40-003,1,183.57887844611528,911.6456770548436,0.0,-2.0
SOB_M_LC-14-15570-40-004,1,182.16020989974936,789.2887698949708,0.0,-2.0
SOB_M_LC-14-15570-40-005,1,176.2604887218045,805.33092069424,0.0,-2.0
SOB_M_LC-14-15570-40-006,1,181.88593045112785,628.7174557046584,0.0,-2.0
SOB_M_LC-14-15570-40-007,1,188.5012813283208,694.4013949055653,0.0,-2.0
SOB_M_LC-14-15570-40-008,1,189.20495614035087,674.7599521598438,0.0,-2.0
SOB_M_LC-14-15570-40-009,1,191.0916447368421,645.6129310016897,0.0,-2.0
SOB_M_LC-14-15570-40-010,1,188.54147556390976,411.8245992832568,0.0,-2.0
SOB_M_LC-14-15570-40-011,1,188.70265037593984,427.00955760829663,0.0,-2.0
SOB_M_LC-14-15570-40-012,1,183.07062030075187,382.3867354940703,0.0,-2.0
SOB_M_LC-14-15570-40-013,1,180.82740914786967,430.9345994921121,0.0,-2.0
SOB_M_LC-14-15570-40-014,1,179.44079573934837,481.026272384699,0.0,-2.0
SOB_M_LC-14-15570-40-015,1,184.0392073934837,530.7856532391789,0.0,-2.0
SOB_M_LC-14-15570-40-016,1,182.3477662907268,514.6361107711311,0.0,-2.0
SOB_M_LC-14-15570-40-017,1,179.47319862155388,552.2106505459284,0.0,-2.0
SOB_M_LC-14-15570-40-018,1,171.34416979949876,669.3145380669023,0.0,-2.0
SOB_M_LC-14-15570-40-019,1,175.84955827067668,681.1531811665756,0.0,-2.0
SOB_M_LC-14-15570-40-020,1,169.02835213032583,759.6061321370078,0.0,-2.0
